HAS_CLAIMED_IN_NEXT_12_MONTHS,PREMIUM_CHARGED,NO_CLAIM_DISCOUNT,SPECIAL_DISCOUNT,SUM_INSURED,LOADINGS,FLAG_POLICY_TYPE_OF_COVER_CHANGE_IN_LAST_12_MONTHS,POLICY_HISTORY_AGE,POLICY_TERM,COMPANY_LOADINGS,type_of_cover,transaction_type,client_gender,open_restricted_flag,pa_driver_included,vehicle_condition,flag_vehicle_condition,flag_vehicle_type_on_seating_capacity
1,8096.355835,0.28,0.22,123509.0,0.08,0,0,12,0.3,0,6,1,1,0,1,0,0
0,18151.26552,0.05,0.22,117333.55,0.18,0,1,12,0.35,0,5,1,1,0,1,0,0
1,8549.829823,0.25,0.28,89012.0,0.09,0,0,12,0.3,0,0,1,0,1,2,1,1
0,12177.54411,0.05,0.28,84561.4,0.19,0,1,12,0.35,0,5,1,0,1,2,1,1
1,6428.067724,0.15,0.43,126292.0,0.11,0,0,12,0.3,0,4,1,0,0,1,1,0
1,5456.435042,0.25,0.29,94589.0,0.12,0,0,12,0.3,0,6,0,0,0,1,1,0
0,13082.4929,0.05,0.29,89859.55,0.22,0,1,12,0.35,0,5,0,0,0,1,1,0
0,10394.91796,0.2,0.29,80873.595,0.22,0,2,12,0.38,0,5,0,0,0,1,1,0
1,9153.465103,0.14,0.41,91557.0,0.1,0,0,12,0.3,0,0,0,0,0,1,0,0
1,14317.30618,0.33,0.28,137601.0,0.1,0,0,12,0.3,0,1,0,1,0,1,1,0
1,6236.656453,0.28,0.36,100661.0,0.11,0,0,12,0.3,0,4,0,0,0,1,1,0
1,6520.462496,0.26,0.33,93221.0,0.03,0,0,12,0.3,0,6,1,0,0,2,1,1
1,16381.32967,0.25,0.21,141154.0,0.11,0,0,12,0.3,0,0,0,0,0,1,1,0
0,23699.00053,0.05,0.21,134096.3,0.21,0,1,12,0.35,0,5,0,0,0,1,1,0
1,14225.68106,0.28,0.32,139855.0,0.09,0,0,12,0.3,0,1,0,0,0,2,1,0
1,8096.879205,0.31,0.2,110803.0,0.11,0,0,12,0.3,0,6,1,0,0,1,1,2
0,17126.10375,0.05,0.2,105262.85,0.21,0,1,12,0.35,0,5,1,0,0,1,1,2
0,13607.83796,0.2,0.2,94736.565,0.21,0,2,12,0.38,0,5,1,0,0,1,1,2
1,7444.203071,0.28,0.25,147815.0,0.09,0,0,12,0.3,0,6,1,0,1,1,1,1
0,21064.85271,0.05,0.25,140424.25,0.19,0,1,12,0.35,0,5,1,0,1,1,1,1
0,16737.43815,0.2,0.25,126381.825,0.19,0,2,12,0.38,0,5,1,0,1,1,1,1
1,7068.283265,0.33,0.24,78251.0,0.07,0,0,12,0.3,0,1,1,0,0,1,1,0
0,11110.17871,0.05,0.24,74338.45,0.17,0,1,12,0.35,0,5,1,0,0,1,1,0
0,8827.782062,0.2,0.24,66904.605,0.17,0,2,12,0.38,0,5,1,0,0,1,1,0
1,12488.01397,0.24,0.35,134540.0,0.1,0,0,12,0.3,0,0,1,0,0,2,1,0
0,18431.91273,0.05,0.35,127813.0,0.2,0,1,12,0.35,0,5,1,0,0,2,1,0
0,14645.39076,0.2,0.35,115031.7,0.2,0,2,12,0.38,0,5,1,0,0,2,1,0
1,10143.10043,0.25,0.23,116746.0,0.11,0,0,12,0.3,0,4,1,1,0,1,1,2
0,19973.19949,0.05,0.23,110908.7,0.21,0,1,12,0.35,0,5,1,1,0,1,1,2
1,10545.88877,0.25,0.34,105190.0,0.06,0,0,12,0.3,0,1,0,0,0,1,0,0
1,2870.995298,0.32,0.4,76880.0,0.13,0,0,12,0.3,0,6,1,1,0,1,0,0
1,7643.382959,0.11,0.26,97662.0,0.1,0,0,12,0.3,0,6,1,0,0,1,1,0
0,13847.46493,0.05,0.26,92778.9,0.2,0,1,12,0.35,0,5,1,0,0,1,1,0
1,8842.858313,0.24,0.36,91179.0,0.1,0,0,12,0.3,0,0,0,0,0,1,1,0
0,12858.35996,0.05,0.36,86620.05,0.2,0,1,12,0.35,0,5,0,0,0,1,1,0
0,10216.82931,0.2,0.36,77958.045,0.2,0,2,12,0.38,0,5,0,0,0,1,1,0
1,8576.041978,0.3,0.39,99514.0,0.09,0,0,12,0.3,0,0,0,0,0,1,1,2
0,13264.4887,0.05,0.39,94538.3,0.19,0,1,12,0.35,0,5,0,0,0,1,1,2
0,10539.52583,0.2,0.39,85084.47,0.19,0,2,12,0.38,0,5,0,0,0,1,1,2
1,16190.20429,0.33,0.24,155587.0,0.09,0,0,12,0.3,0,0,0,0,1,1,1,1
0,25838.2678,0.05,0.24,147807.65,0.19,0,1,12,0.35,0,5,0,0,1,1,1,1
0,20530.23656,0.2,0.24,133026.885,0.19,0,2,12,0.38,0,5,0,0,1,1,1,1
1,3892.173442,0.21,0.4,58788.0,0.13,0,0,12,0.3,0,6,1,0,0,1,1,0
0,7966.6288,0.05,0.4,55848.6,0.23,0,1,12,0.35,0,5,1,0,0,1,1,0
0,6330.020846,0.2,0.4,50263.74,0.23,0,2,12,0.38,0,5,1,0,0,1,1,0
1,7228.329049,0.27,0.33,69584.0,0.06,0,0,12,0.3,0,1,0,0,0,1,1,0
0,9930.513746,0.05,0.33,66104.8,0.16,0,1,12,0.35,0,5,0,0,0,1,1,0
0,7890.459139,0.2,0.33,59494.32,0.16,0,2,12,0.38,0,5,0,0,0,1,1,0
1,14235.32398,0.22,0.36,130095.0,0.12,0,0,12,0.3,0,1,1,0,1,2,1,1
0,18652.1949,0.05,0.36,123590.25,0.22,0,1,12,0.35,0,5,1,0,1,2,1,1
0,14820.41971,0.2,0.36,111231.225,0.22,0,2,12,0.38,0,5,1,0,1,2,1,1
1,9905.438949,0.22,0.35,115946.0,0.08,0,0,12,0.3,0,0,1,0,0,1,1,0
0,14199.81966,0.05,0.35,110148.7,0.18,0,1,12,0.35,0,5,1,0,0,1,1,0
0,11282.709,0.2,0.35,99133.83,0.18,0,2,12,0.38,0,5,1,0,0,1,1,0
1,6193.347531,0.33,0.2,123110.0,0.08,0,0,6,0.3,0,4,1,0,0,1,1,1
0,18556.54076,0.05,0.2,116954.5,0.18,0,0,6,0.35,0,5,1,0,0,1,1,1
1,7608.074014,0.18,0.41,93158.0,0.11,0,0,12,0.3,0,0,1,0,0,1,1,1
1,3848.080359,0.27,0.32,99297.0,0.14,0,0,12,0.3,0,6,1,0,0,1,1,0
1,4629.309934,0.22,0.36,111585.0,0.12,0,0,12,0.3,0,6,1,0,0,1,1,1
1,6822.030235,0.26,0.26,60815.0,0.09,0,0,12,0.3,0,0,1,0,1,1,0,1
1,7065.785287,0.29,0.27,108081.0,0.12,0,0,12,0.3,0,4,0,0,0,2,1,2
1,17789.78716,0.28,0.23,147387.0,0.11,0,0,12,0.3,0,1,1,0,1,1,1,1
0,25215.33888,0.05,0.23,140017.65,0.21,0,1,12,0.35,0,5,1,0,1,1,1,1
0,20035.27775,0.2,0.23,126015.885,0.21,0,2,12,0.38,0,5,1,0,1,1,1,1
1,4834.901872,0.25,0.44,102687.0,0.03,0,0,12,0.3,0,4,0,0,1,1,1,0
0,11931.95128,0.05,0.44,97552.65,0.13,0,1,12,0.35,0,5,0,0,1,1,1,0
1,16816.59679,0.26,0.27,147547.0,0.14,0,0,12,0.3,0,0,0,0,0,2,1,0
1,6664.230959,0.24,0.39,73114.0,0.09,0,0,12,0.3,0,1,0,0,0,2,1,0
0,8474.40148,0.05,0.39,69458.3,0.19,0,1,12,0.35,0,5,0,0,0,2,1,0
1,4011.191031,0.27,0.41,66516.0,0.08,0,0,12,0.3,0,4,0,1,1,1,1,1
1,6776.932428,0.3,0.28,71267.0,0.09,0,0,12,0.3,0,1,1,0,0,1,1,2
0,9749.888061,0.05,0.28,67703.65,0.19,0,1,12,0.35,0,5,1,0,0,1,1,2
1,9679.77666,0.31,0.42,120426.0,0.09,0,0,12,0.3,0,0,0,1,0,2,1,0
0,15262.46746,0.05,0.42,114404.7,0.19,0,1,12,0.35,0,5,0,1,0,2,1,0
0,12127.05394,0.2,0.42,102964.23,0.19,0,2,12,0.38,0,5,0,1,0,2,1,0
1,11920.22698,0.23,0.21,102401.0,0.1,0,0,12,0.3,0,0,0,0,1,2,1,0
1,11680.41632,0.25,0.33,140366.0,0.08,0,0,12,0.3,0,4,1,0,0,1,1,0
1,9809.032438,0.31,0.18,100120.0,0.11,0,0,12,0.3,0,0,1,0,0,0,1,1
0,15861.77401,0.05,0.18,95114.0,0.21,0,1,12,0.35,0,5,1,0,0,0,1,1
0,12603.24318,0.2,0.18,85602.6,0.21,0,2,12,0.38,0,5,1,0,0,0,1,1
1,11951.10398,0.3,0.26,105113.0,0.13,0,0,12,0.3,0,1,1,1,0,1,1,2
1,6453.57138,0.18,0.25,81960.0,0.08,0,0,12,0.3,0,6,1,0,0,1,1,2
0,12740.00504,0.05,0.25,77862.0,0.18,0,1,12,0.35,0,5,1,0,0,1,1,2
0,10122.78839,0.2,0.25,70075.8,0.18,0,2,12,0.38,0,5,1,0,0,1,1,2
1,17965.2231,0.16,0.27,141747.0,0.08,0,0,12,0.3,0,1,0,0,0,1,1,2
1,15994.25007,0.22,0.24,136113.0,0.1,0,0,12,0.3,0,0,1,0,0,1,1,0
0,21803.12898,0.05,0.24,129307.35,0.2,0,1,12,0.35,0,5,1,0,0,1,1,0
1,9040.283591,0.23,0.31,90826.0,0.09,0,0,12,0.3,0,0,0,0,1,1,1,0
0,13098.77311,0.05,0.31,86284.7,0.19,0,1,12,0.35,0,5,0,0,1,1,1,0
0,10407.85368,0.2,0.31,77656.23,0.19,0,2,12,0.38,0,5,0,0,1,1,1,0
1,10278.15905,0.27,0.27,86914.0,0.08,0,0,12,0.3,0,1,1,0,0,1,1,0
1,10019.66919,0.36,0.34,109969.0,0.12,0,0,12,0.3,0,1,0,0,0,1,0,1
0,15552.43595,0.05,0.34,104470.55,0.22,0,1,12,0.35,0,5,0,0,0,1,0,1
1,4766.729639,0.26,0.3,44272.0,0.09,0,0,12,0.3,0,1,1,0,0,1,1,2
0,6771.793058,0.05,0.3,42058.4,0.19,0,1,12,0.35,0,5,1,0,0,1,1,2
0,5380.64372,0.2,0.3,37852.56,0.19,0,2,12,0.38,0,5,1,0,0,1,1,2
1,7913.990095,0.25,0.35,153809.0,0.08,0,0,12,0.3,0,6,0,1,0,2,1,1
1,13356.17281,0.17,0.23,105747.0,0.1,0,0,12,0.3,0,0,1,0,0,2,1,1
1,5226.152132,0.28,0.31,97954.0,0.11,0,0,12,0.3,0,6,0,0,0,1,1,0
0,13058.35078,0.05,0.31,93056.3,0.21,0,1,12,0.35,0,5,0,0,0,1,1,0
1,4060.150765,0.2,0.21,80974.0,0.11,0,0,12,0.3,0,6,1,0,1,1,1,0
1,3154.626783,0.23,0.31,88626.0,0.06,0,0,12,0.3,0,6,1,0,0,1,0,1
0,11326.60937,0.05,0.31,84194.7,0.16,0,1,12,0.35,0,5,1,0,0,1,0,1
1,7394.344869,0.22,0.32,130943.0,0.09,0,0,12,0.3,0,6,0,0,0,0,1,0
0,19456.63337,0.05,0.32,124395.85,0.19,0,1,12,0.35,0,5,0,0,0,0,1,0
0,15459.60003,0.2,0.32,111956.265,0.19,0,2,12,0.38,0,5,0,0,0,0,1,0
1,2445.18884,0.23,0.25,53368.0,0.11,0,0,12,0.3,0,6,0,0,0,2,1,0
1,18538.9982,0.29,0.24,156163.0,0.12,0,0,12,0.3,0,1,1,0,0,1,0,0
0,26587.72028,0.05,0.24,148354.85,0.22,0,1,12,0.35,0,5,1,0,0,1,0,0
1,3096.511005,0.24,0.36,82247.0,0.08,0,0,12,0.3,0,6,1,0,0,1,1,1
0,11405.42786,0.05,0.36,78134.65,0.18,0,1,12,0.35,0,5,1,0,0,1,1,1
0,9062.377311,0.2,0.36,70321.185,0.18,0,2,12,0.38,0,5,1,0,0,1,1,1
1,5396.401975,0.32,0.2,73832.0,0.14,0,0,12,0.3,0,4,0,0,0,1,1,0
0,11694.67075,0.05,0.2,70140.4,0.24,0,1,12,0.35,0,5,0,0,0,1,1,0
0,9292.200192,0.2,0.2,63126.36,0.24,0,2,12,0.38,0,5,0,0,0,1,1,0
1,14210.05792,0.28,0.34,148302.0,0.08,0,0,12,0.3,0,1,1,0,0,1,1,0
0,20286.04246,0.05,0.34,140886.9,0.18,0,1,12,0.35,0,5,1,0,0,1,1,0
1,6389.577137,0.18,0.35,53493.0,0.12,0,0,12,0.3,0,1,0,1,0,1,1,0
0,7450.656158,0.05,0.35,50818.35,0.22,0,1,12,0.35,0,5,0,1,0,1,1,0
1,5966.56949,0.19,0.34,93305.0,0.08,0,0,12,0.3,0,6,0,0,0,2,0,0
1,4688.075059,0.22,0.36,65826.0,0.07,0,0,12,0.3,0,4,0,0,0,2,0,2
0,7870.367203,0.05,0.36,62534.7,0.17,0,1,12,0.35,0,5,0,0,0,2,0,2
0,6253.534552,0.2,0.36,56281.23,0.17,0,2,12,0.38,0,5,0,0,0,2,1,2
1,14023.44014,0.33,0.17,125329.0,0.06,0,0,12,0.3,0,1,0,1,1,2,0,0
1,12421.09431,0.3,0.31,146483.0,0.11,0,0,12,0.3,0,0,0,1,1,1,1,0
0,19527.80282,0.05,0.31,139158.85,0.21,0,1,12,0.35,0,5,0,1,1,1,1,0
0,15516.14893,0.2,0.31,125242.965,0.21,0,2,12,0.38,0,5,0,1,1,1,1,0
1,8010.803523,0.18,0.25,79155.0,0.08,0,0,12,0.3,0,0,0,0,0,1,0,1
0,11185.44633,0.05,0.25,75197.25,0.18,0,1,12,0.35,0,5,0,0,0,1,0,1
1,4150.522617,0.28,0.29,88706.0,0.13,0,0,12,0.3,0,6,1,0,0,2,1,0
1,6248.487599,0.21,0.27,64049.0,0.12,0,0,12,0.3,0,0,0,1,1,0,1,1
0,9108.077945,0.05,0.27,60846.55,0.22,0,1,12,0.35,0,5,0,1,1,0,1,1
0,7236.978741,0.2,0.27,54761.895,0.22,0,2,12,0.38,0,5,0,1,1,0,1,1
1,14193.5984,0.13,0.36,131817.0,0.1,0,0,12,0.3,0,0,0,0,1,1,1,0
0,18589.26327,0.05,0.36,125226.15,0.2,0,1,12,0.35,0,5,0,0,1,1,1,0
1,18506.88058,0.28,0.36,194751.0,0.11,0,0,12,0.3,0,1,0,0,0,1,1,1
1,12653.12467,0.19,0.23,90259.0,0.13,0,0,12,0.3,0,1,1,0,0,2,1,0
0,15014.49514,0.05,0.23,85746.05,0.23,0,1,12,0.35,0,5,1,0,0,2,1,0
0,11930.0233,0.2,0.23,77171.445,0.23,0,2,12,0.38,0,5,1,0,0,2,1,0
1,8279.077523,0.27,0.38,99826.0,0.07,0,0,12,0.3,0,0,0,0,0,1,1,1
1,5608.911531,0.26,0.43,124910.0,0.1,0,0,12,0.3,0,6,0,0,0,1,1,1
0,13642.2186,0.05,0.43,118664.5,0.2,0,1,12,0.35,0,5,0,0,0,1,1,1
1,12891.85376,0.19,0.2,100477.0,0.11,0,0,12,0.3,0,0,0,0,0,2,1,1
0,17859.59275,0.05,0.2,95453.15,0.21,0,1,12,0.35,0,5,0,0,0,2,1,1
0,14190.64416,0.2,0.2,85907.835,0.21,0,2,12,0.38,0,5,0,0,0,2,1,1
1,3246.855117,0.15,0.25,46627.0,0.12,0,0,12,0.3,0,6,0,0,1,1,1,0
0,7834.081808,0.05,0.25,44295.65,0.22,0,1,12,0.35,0,5,0,0,1,1,1,0
0,6224.703372,0.2,0.25,39866.085,0.22,0,2,12,0.38,0,5,0,0,1,1,1,0
1,9877.519123,0.27,0.35,119077.0,0.1,0,0,12,0.3,0,0,0,0,1,1,0,2
0,14830.44497,0.05,0.35,113123.15,0.2,0,1,12,0.35,0,5,0,0,1,1,0,2
0,11783.7831,0.2,0.35,101810.835,0.2,0,2,12,0.38,0,5,0,0,1,1,1,2
1,9958.219434,0.26,0.35,109360.0,0.05,0,0,12,0.3,0,0,1,0,0,1,1,1
1,4220.075343,0.29,0.31,71852.0,0.11,0,0,12,0.3,0,6,1,0,1,1,1,0
1,11481.05814,0.27,0.31,106219.0,0.09,0,0,12,0.3,0,1,0,0,0,1,1,0
0,16015.03143,0.05,0.31,100908.05,0.19,0,1,12,0.35,0,5,0,0,0,1,1,0
1,2440.041744,0.26,0.34,64545.0,0.08,0,0,12,0.3,0,6,1,0,0,1,1,0
0,9230.348162,0.05,0.34,61317.75,0.18,0,1,12,0.35,0,5,1,0,0,1,1,0
0,7334.130628,0.2,0.34,55185.975,0.18,0,2,12,0.38,0,5,1,0,0,1,1,0
1,15076.91536,0.21,0.27,134258.0,0.09,0,0,12,0.3,0,0,0,0,0,2,1,0
0,21416.05776,0.05,0.27,127545.1,0.19,0,1,12,0.35,0,5,0,0,0,2,1,0
1,6036.82572,0.3,0.29,131394.0,0.08,0,0,12,0.3,0,6,0,0,0,1,1,1
1,8696.500223,0.23,0.3,82697.0,0.1,0,0,12,0.3,0,0,1,1,0,1,1,0
1,7125.374463,0.18,0.28,91789.0,0.11,0,0,12,0.3,0,6,0,0,0,2,1,0
1,15097.09801,0.21,0.18,121438.0,0.08,0,0,12,0.3,0,1,1,0,1,1,1,0
0,18762.13083,0.05,0.18,115366.1,0.18,0,1,12,0.35,0,5,1,0,1,1,1,0
0,14907.77119,0.2,0.18,103829.49,0.18,0,2,12,0.38,0,5,1,0,1,1,1,0
1,7361.358976,0.2,0.39,101924.0,0.11,0,0,12,0.3,0,4,0,0,0,1,1,0
1,10828.87614,0.31,0.35,116504.0,0.09,0,0,12,0.3,0,1,0,0,0,1,1,0
1,5600.598647,0.19,0.31,124787.0,0.08,0,0,12,0.3,0,6,1,0,0,1,0,0
0,16223.03616,0.05,0.31,118547.65,0.18,0,1,12,0.35,0,5,1,0,0,1,0,0
0,12890.2902,0.2,0.31,106692.885,0.18,0,2,12,0.38,0,5,1,0,0,1,0,0
1,3991.433533,0.28,0.25,96219.0,0.12,0,0,12,0.3,0,6,0,0,0,1,1,0
1,8315.348752,0.26,0.34,93209.0,0.09,0,0,12,0.3,0,1,0,0,0,1,0,0
1,11109.07056,0.25,0.32,108783.0,0.1,0,0,12,0.3,0,0,0,0,0,1,0,0
0,16299.7418,0.05,0.32,103343.85,0.2,0,1,12,0.35,0,5,0,0,0,1,0,0
1,2651.055553,0.23,0.39,61702.0,0.08,0,0,12,0.3,0,6,1,0,0,1,1,1
0,8155.312709,0.05,0.39,58616.9,0.18,0,1,12,0.35,0,5,1,0,0,1,1,1
0,6479.942866,0.2,0.39,52755.21,0.18,0,2,12,0.38,0,5,1,0,0,1,1,1
1,4510.068297,0.22,0.32,65589.0,0.1,0,0,12,0.3,0,4,1,0,1,1,1,0
0,8545.802713,0.05,0.32,62309.55,0.2,0,1,12,0.35,0,5,1,0,1,1,1,0
0,6790.213361,0.2,0.32,56078.595,0.2,0,2,12,0.38,0,5,1,0,1,1,1,0
1,10928.48994,0.23,0.3,100883.0,0.1,0,0,12,0.3,0,0,1,0,0,1,1,1
1,14555.88482,0.27,0.25,140705.0,0.11,0,0,12,0.3,0,1,0,0,1,1,1,2
1,12581.48662,0.32,0.32,129897.0,0.12,0,0,12,0.3,0,0,0,1,0,1,1,1
0,19787.79485,0.05,0.32,123402.15,0.22,0,1,12,0.35,0,5,0,1,0,1,1,1
0,15722.73003,0.2,0.32,111061.935,0.22,0,2,12,0.38,0,5,0,1,0,1,1,1
1,4563.106592,0.26,0.4,84309.0,0.12,0,0,12,0.3,0,4,1,0,0,2,1,0
0,11332.20843,0.05,0.4,80093.55,0.22,0,1,12,0.35,0,5,1,0,0,2,1,0
0,9004.199568,0.2,0.4,72084.195,0.22,0,2,12,0.38,0,5,1,0,0,2,1,0
1,8701.536272,0.18,0.3,78306.0,0.11,0,0,12,0.3,0,1,0,0,1,1,1,0
0,10590.34589,0.05,0.3,74390.7,0.21,0,1,12,0.35,0,5,0,0,1,1,1,0
1,9726.16673,0.23,0.24,138632.0,0.11,0,0,12,0.3,0,6,0,0,0,1,1,0
0,20356.07984,0.05,0.24,131700.4,0.21,0,1,12,0.35,0,5,0,0,0,1,1,0
1,7905.005614,0.22,0.31,71493.0,0.11,0,0,12,0.3,0,0,1,1,0,2,1,0
0,10960.42809,0.05,0.31,67918.35,0.21,0,1,12,0.35,0,5,1,1,0,2,1,0
0,8708.795155,0.2,0.31,61126.515,0.21,0,2,12,0.38,0,5,1,1,0,2,1,0
1,6997.544746,0.28,0.27,63103.0,0.1,0,0,12,0.3,0,1,0,0,1,1,1,0
0,9709.089227,0.05,0.27,59947.85,0.2,0,1,12,0.35,0,5,0,0,1,1,1,0
0,7714.52251,0.2,0.27,53953.065,0.2,0,2,12,0.38,0,5,0,0,1,1,1,0
1,7174.89197,0.26,0.3,105039.0,0.12,0,0,12,0.3,0,4,1,1,0,2,1,2
0,16471.68331,0.05,0.3,99787.05,0.22,0,1,12,0.35,0,5,1,1,0,2,1,2
0,13087.85703,0.2,0.3,89808.345,0.22,0,2,12,0.38,0,5,1,1,0,2,1,2
1,11825.98898,0.3,0.27,104893.0,0.11,0,0,12,0.3,0,1,1,0,0,1,0,1
0,17013.13201,0.05,0.27,99648.35,0.21,0,1,12,0.35,0,5,1,0,0,1,0,1
0,13518.07433,0.2,0.27,89683.515,0.21,0,2,12,0.38,0,5,1,0,0,1,0,1
1,10346.5178,0.24,0.33,91929.0,0.13,0,0,12,0.3,0,1,1,0,0,1,1,0
0,13911.1164,0.05,0.33,87332.55,0.23,0,1,12,0.35,0,5,1,0,0,1,1,0
0,11053.3149,0.2,0.33,78599.295,0.23,0,2,12,0.38,0,5,1,0,0,1,1,0
1,7517.47498,0.3,0.32,116213.0,0.14,0,0,12,0.3,0,6,1,0,0,2,0,0
0,15646.4928,0.05,0.32,110402.35,0.24,0,1,12,0.35,0,5,1,0,0,2,0,0
1,16263.94665,0.21,0.22,147515.0,0.12,0,0,12,0.3,0,0,0,0,0,1,0,0
1,14323.97532,0.22,0.25,133061.0,0.11,0,0,12,0.3,0,1,0,1,0,1,1,0
0,19280.9803,0.05,0.25,126407.95,0.21,0,1,12,0.35,0,5,0,1,0,1,1,0
0,15320.03189,0.2,0.25,113767.155,0.21,0,2,12,0.38,0,5,0,1,0,1,1,0
1,4210.932331,0.3,0.39,106893.0,0.09,0,0,12,0.3,0,6,1,1,0,1,1,0
0,14248.05546,0.05,0.39,101548.35,0.19,0,1,12,0.35,0,5,1,1,0,1,1,0
1,15034.48739,0.24,0.24,129010.0,0.08,0,0,12,0.3,0,0,0,1,0,1,1,2
0,21244.5976,0.05,0.24,122559.5,0.18,0,1,12,0.35,0,5,0,1,0,1,1,2
0,16880.25752,0.2,0.24,110303.55,0.18,0,2,12,0.38,0,5,0,1,0,1,1,2
1,7072.181739,0.16,0.3,86274.0,0.11,0,0,12,0.3,0,4,1,0,0,1,0,0
0,11667.96288,0.05,0.3,81960.3,0.21,0,1,12,0.35,0,5,1,0,0,1,0,0
1,15508.23451,0.2,0.29,131386.0,0.08,0,0,6,0.3,0,1,0,0,0,1,1,1
0,20212.45107,0.05,0.29,124816.7,0.18,0,0,6,0.35,0,5,0,0,0,1,1,1
1,11160.91259,0.18,0.33,114205.0,0.05,0,0,12,0.3,0,0,1,0,0,2,1,0
0,15455.4673,0.05,0.33,108494.75,0.15,0,1,12,0.35,0,5,1,0,0,2,1,0
1,9960.745988,0.23,0.25,84943.0,0.12,0,0,12,0.3,0,0,1,0,0,1,1,0
0,14271.78268,0.05,0.25,80695.85,0.22,0,1,12,0.35,0,5,1,0,0,1,1,0
1,10696.64938,0.21,0.22,146079.0,0.1,0,0,12,0.3,0,6,1,0,0,1,1,0
1,13285.54196,0.24,0.35,152172.0,0.1,0,0,12,0.3,0,0,1,0,0,1,1,1
0,18952.26174,0.05,0.35,144563.4,0.2,0,1,12,0.35,0,5,1,0,0,1,1,1
0,15058.84294,0.2,0.35,130107.06,0.2,0,2,12,0.38,0,5,1,0,0,1,1,1
1,9382.963896,0.27,0.3,92226.0,0.08,0,0,12,0.3,0,1,1,0,0,1,0,0
0,12163.68359,0.05,0.3,87614.7,0.18,0,1,12,0.35,0,5,1,0,0,1,0,0
0,9664.862345,0.2,0.3,78853.23,0.18,0,2,12,0.38,0,5,1,0,0,1,1,0
1,10881.09461,0.25,0.28,91157.0,0.1,0,0,12,0.3,0,1,1,0,0,1,1,0
0,14462.16463,0.05,0.28,86599.15,0.2,0,1,12,0.35,0,5,1,0,0,1,1,0
0,11491.15967,0.2,0.28,77939.235,0.2,0,2,12,0.38,0,5,1,0,0,1,1,0
1,7799.615411,0.2,0.3,69451.0,0.11,0,0,12,0.3,0,0,0,0,0,1,1,0
0,10801.68351,0.05,0.3,65978.45,0.21,0,1,12,0.35,0,5,0,0,0,1,1,0
0,8582.661941,0.2,0.3,59380.605,0.21,0,2,12,0.38,0,5,0,0,0,1,1,0
1,12436.74547,0.37,0.2,152226.0,0.11,0,0,12,0.3,0,0,1,0,0,1,1,1
0,23528.58921,0.05,0.2,144614.7,0.21,0,1,12,0.35,0,5,1,0,0,1,1,1
0,18695.04202,0.2,0.2,130153.23,0.21,0,2,12,0.38,0,5,1,0,0,1,1,1
1,10489.40709,0.24,0.35,109733.0,0.1,0,0,12,0.3,0,0,1,1,0,2,1,2
0,15716.70096,0.05,0.35,104246.35,0.2,0,1,12,0.35,0,5,1,1,0,2,1,2
1,13351.30766,0.23,0.24,108169.0,0.1,0,0,12,0.3,0,1,0,0,0,1,1,0
0,18114.5349,0.05,0.24,102760.55,0.2,0,1,12,0.35,0,5,0,0,0,1,1,0
0,14393.21279,0.2,0.24,92484.495,0.2,0,2,12,0.38,0,5,0,0,0,1,1,0
1,5242.335614,0.27,0.25,108185.0,0.09,0,0,12,0.3,0,6,0,0,0,2,0,0
0,16958.9771,0.05,0.25,102775.75,0.19,0,1,12,0.35,0,5,0,0,0,2,1,0
0,13475.04462,0.2,0.25,92498.175,0.19,0,2,12,0.38,0,5,0,0,0,2,1,0
1,6749.085474,0.26,0.24,71802.0,0.09,0,0,12,0.3,0,4,0,0,0,2,1,1
0,11924.12801,0.05,0.24,68211.9,0.19,0,1,12,0.35,0,5,0,0,0,2,1,1
0,9474.51937,0.2,0.24,61390.71,0.19,0,2,12,0.38,0,5,0,0,0,2,1,1
1,6432.721254,0.4,0.26,74712.0,0.12,0,0,12,0.3,0,0,1,0,0,1,0,2
0,12385.44022,0.05,0.26,70976.4,0.22,0,1,12,0.35,0,5,1,0,0,1,0,2
1,3114.179198,0.31,0.28,91184.0,0.09,0,0,12,0.3,0,6,1,0,0,1,1,0
0,12474.69085,0.05,0.28,86624.8,0.19,0,1,12,0.35,0,5,1,0,0,1,1,0
1,3673.654751,0.21,0.29,30852.0,0.08,0,0,12,0.3,0,1,0,0,0,1,1,0
1,6873.518827,0.22,0.29,74949.0,0.08,0,0,12,0.3,0,4,0,0,0,2,1,2
0,11530.17061,0.05,0.29,71201.55,0.18,0,1,12,0.35,0,5,0,0,0,2,1,2
1,3444.168488,0.18,0.36,71136.0,0.09,0,0,12,0.3,0,6,0,0,0,1,0,1
0,9948.232143,0.05,0.36,67579.2,0.19,0,1,12,0.35,0,5,0,0,0,1,0,1
1,5200.444425,0.29,0.26,51007.0,0.1,0,0,12,0.3,0,0,0,1,1,1,1,0
1,13020.75691,0.18,0.24,96713.0,0.12,0,0,12,0.3,0,1,1,0,0,1,1,2
0,16465.98869,0.05,0.24,91877.35,0.22,0,1,12,0.35,0,5,1,0,0,1,1,2
1,2521.851754,0.36,0.29,60035.0,0.08,0,0,12,0.3,0,6,1,0,0,1,1,0
1,3931.360133,0.26,0.4,86626.0,0.08,0,0,12,0.3,0,4,1,0,0,1,1,1
1,5913.197907,0.16,0.33,87837.0,0.08,0,0,12,0.3,0,6,1,1,0,2,1,2
